ds,y,sku,is_weekend,day_of_week,valentines_day,bfcm_week
2025-05-06,54,TOY_SKU_012,0,1,0,0
2025-05-06,102,TOY_SKU_013,0,1,0,0
2025-05-06,31,TOY_SKU_014,0,1,0,0
2025-05-06,94,TOY_SKU_015,0,1,0,0
2025-05-06,77,TOY_SKU_016,0,1,0,0
2025-05-06,33,TOY_SKU_017,0,1,0,0
2025-05-06,36,TOY_SKU_018,0,1,0,0
2025-05-06,77,TOY_SKU_019,0,1,0,0
2025-05-06,104,TOY_SKU_020,0,1,0,0
2025-05-06,49,TOY_SKU_021,0,1,0,0
2025-05-06,35,TOY_SKU_022,0,1,0,0
2025-05-06,95,TOY_SKU_023,0,1,0,0
2025-05-06,43,TOY_SKU_024,0,1,0,0
2025-05-06,108,TOY_SKU_025,0,1,0,0
2025-05-06,23,TOY_SKU_026,0,1,0,0
2025-05-06,39,TOY_SKU_027,0,1,0,0
2025-05-06,39,TOY_SKU_028,0,1,0,0
2025-05-06,89,TOY_SKU_029,0,1,0,0
2025-05-06,74,TOY_SKU_030,0,1,0,0
2025-05-06,61,TOY_SKU_031,0,1,0,0
2025-05-06,52,TOY_SKU_032,0,1,0,0
2025-05-06,62,TOY_SKU_033,0,1,0,0
2025-05-06,71,TOY_SKU_034,0,1,0,0
2025-05-06,43,TOY_SKU_035,0,1,0,0
2025-05-06,93,TOY_SKU_036,0,1,0,0
2025-05-06,27,TOY_SKU_037,0,1,0,0
2025-05-06,73,TOY_SKU_038,0,1,0,0
2025-05-06,26,TOY_SKU_039,0,1,0,0
2025-05-06,56,TOY_SKU_040,0,1,0,0
2025-05-06,80,TOY_SKU_041,0,1,0,0
2025-05-06,46,TOY_SKU_042,0,1,0,0
2025-05-06,69,TOY_SKU_043,0,1,0,0
2025-05-06,113,TOY_SKU_044,0,1,0,0
2025-05-06,104,TOY_SKU_045,0,1,0,0
2025-05-06,52,TOY_SKU_046,0,1,0,0
2025-05-06,86,TOY_SKU_047,0,1,0,0
2025-05-06,85,TOY_SKU_048,0,1,0,0
2025-05-06,88,TOY_SKU_049,0,1,0,0
2025-05-06,88,TOY_SKU_050,0,1,0,0
2025-05-07,96,TOY_SKU_001,0,2,0,0
2025-05-07,43,TOY_SKU_002,0,2,0,0
2025-05-07,68,TOY_SKU_003,0,2,0,0
2025-05-07,15,TOY_SKU_004,0,2,0,0
2025-05-07,40,TOY_SKU_005,0,2,0,0
2025-05-07,27,TOY_SKU_006,0,2,0,0
2025-05-07,93,TOY_SKU_007,0,2,0,0
2025-05-07,14,TOY_SKU_008,0,2,0,0
2025-05-07,43,TOY_SKU_009,0,2,0,0
2025-05-07,76,TOY_SKU_010,0,2,0,0
2025-05-07,58,TOY_SKU_011,0,2,0,0
2025-05-07,54,TOY_SKU_012,0,2,0,0
2025-05-07,81,TOY_SKU_013,0,2,0,0
2025-05-07,36,TOY_SKU_014,0,2,0,0
2025-05-07,82,TOY_SKU_015,0,2,0,0
2025-05-07,79,TOY_SKU_016,0,2,0,0
2025-05-07,31,TOY_SKU_017,0,2,0,0
2025-05-07,35,TOY_SKU_018,0,2,0,0
2025-05-07,71,TOY_SKU_019,0,2,0,0
2025-05-07,107,TOY_SKU_020,0,2,0,0
2025-05-07,59,TOY_SKU_021,0,2,0,0
2025-05-07,30,TOY_SKU_022,0,2,0,0
2025-05-07,106,TOY_SKU_023,0,2,0,0
2025-05-07,50,TOY_SKU_024,0,2,0,0
2025-05-07,76,TOY_SKU_025,0,2,0,0
2025-05-07,22,TOY_SKU_026,0,2,0,0
2025-05-07,32,TOY_SKU_027,0,2,0,0
2025-05-07,48,TOY_SKU_028,0,2,0,0
2025-05-07,83,TOY_SKU_029,0,2,0,0
2025-05-07,90,TOY_SKU_030,0,2,0,0
2025-05-07,69,TOY_SKU_031,0,2,0,0
2025-05-07,48,TOY_SKU_032,0,2,0,0
2025-05-07,63,TOY_SKU_033,0,2,0,0
2025-05-07,71,TOY_SKU_034,0,2,0,0
2025-05-07,32,TOY_SKU_035,0,2,0,0
2025-05-07,69,TOY_SKU_036,0,2,0,0
2025-05-07,24,TOY_SKU_037,0,2,0,0
2025-05-07,77,TOY_SKU_038,0,2,0,0
2025-05-07,26,TOY_SKU_039,0,2,0,0
2025-05-07,55,TOY_SKU_040,0,2,0,0
2025-05-07,69,TOY_SKU_041,0,2,0,0
2025-05-07,52,TOY_SKU_042,0,2,0,0
2025-05-07,64,TOY_SKU_043,0,2,0,0
2025-05-07,115,TOY_SKU_044,0,2,0,0
2025-05-07,103,TOY_SKU_045,0,2,0,0
2025-05-07,40,TOY_SKU_046,0,2,0,0
2025-05-07,82,TOY_SKU_047,0,2,0,0
2025-05-07,60,TOY_SKU_048,0,2,0,0
2025-05-07,79,TOY_SKU_049,0,2,0,0
2025-05-07,85,TOY_SKU_050,0,2,0,0
2025-05-08,77,TOY_SKU_001,0,3,0,0
2025-05-08,33,TOY_SKU_002,0,3,0,0
2025-05-08,80,TOY_SKU_003,0,3,0,0
2025-05-08,13,TOY_SKU_004,0,3,0,0
2025-05-08,50,TOY_SKU_005,0,3,0,0
2025-05-08,23,TOY_SKU_006,0,3,0,0
2025-05-08,88,TOY_SKU_007,0,3,0,0
2025-05-08,10,TOY_SKU_008,0,3,0,0
2025-05-08,46,TOY_SKU_009,0,3,0,0
2025-05-08,66,TOY_SKU_010,0,3,0,0
2025-05-08,52,TOY_SKU_011,0,3,0,0
2025-05-08,43,TOY_SKU_012,0,3,0,0
2025-05-08,110,TOY_SKU_013,0,3,0,0
2025-05-08,36,TOY_SKU_014,0,3,0,0
2025-05-08,81,TOY_SKU_015,0,3,0,0
2025-05-08,75,TOY_SKU_016,0,3,0,0
2025-05-08,46,TOY_SKU_017,0,3,0,0
2025-05-08,31,TOY_SKU_018,0,3,0,0
2025-05-08,78,TOY_SKU_019,0,3,0,0
2025-05-08,75,TOY_SKU_020,0,3,0,0
2025-05-08,46,TOY_SKU_021,0,3,0,0
2025-05-08,29,TOY_SKU_022,0,3,0,0
2025-05-08,99,TOY_SKU_023,0,3,0,0
2025-05-08,52,TOY_SKU_024,0,3,0,0
2025-05-08,76,TOY_SKU_025,0,3,0,0
2025-05-08,28,TOY_SKU_026,0,3,0,0
2025-05-08,34,TOY_SKU_027,0,3,0,0
2025-05-08,39,TOY_SKU_028,0,3,0,0
2025-05-08,81,TOY_SKU_029,0,3,0,0
2025-05-08,99,TOY_SKU_030,0,3,0,0
2025-05-08,70,TOY_SKU_031,0,3,0,0
2025-05-08,55,TOY_SKU_032,0,3,0,0
2025-05-08,68,TOY_SKU_033,0,3,0,0
2025-05-08,60,TOY_SKU_034,0,3,0,0
2025-05-08,30,TOY_SKU_035,0,3,0,0
2025-05-08,88,TOY_SKU_036,0,3,0,0
2025-05-08,23,TOY_SKU_037,0,3,0,0
2025-05-08,73,TOY_SKU_038,0,3,0,0
2025-05-08,27,TOY_SKU_039,0,3,0,0
2025-05-08,61,TOY_SKU_040,0,3,0,0
2025-05-08,58,TOY_SKU_041,0,3,0,0
2025-05-08,39,TOY_SKU_042,0,3,0,0
2025-05-08,60,TOY_SKU_043,0,3,0,0
2025-05-08,94,TOY_SKU_044,0,3,0,0
2025-05-08,95,TOY_SKU_045,0,3,0,0
2025-05-08,53,TOY_SKU_046,0,3,0,0
2025-05-08,74,TOY_SKU_047,0,3,0,0
2025-05-08,75,TOY_SKU_048,0,3,0,0
2025-05-08,111,TOY_SKU_049,0,3,0,0
2025-05-08,95,TOY_SKU_050,0,3,0,0
2025-05-09,90,TOY_SKU_001,0,4,0,0
2025-05-09,42,TOY_SKU_002,0,4,0,0
2025-05-09,81,TOY_SKU_003,0,4,0,0
2025-05-09,13,TOY_SKU_004,0,4,0,0
2025-05-09,38,TOY_SKU_005,0,4,0,0
2025-05-09,34,TOY_SKU_006,0,4,0,0
2025-05-09,86,TOY_SKU_007,0,4,0,0
2025-05-09,11,TOY_SKU_008,0,4,0,0
2025-05-09,45,TOY_SKU_009,0,4,0,0
2025-05-09,67,TOY_SKU_010,0,4,0,0
2025-05-09,59,TOY_SKU_011,0,4,0,0
2025-05-09,64,TOY_SKU_012,0,4,0,0
2025-05-09,110,TOY_SKU_013,0,4,0,0
2025-05-09,41,TOY_SKU_014,0,4,0,0
2025-05-09,102,TOY_SKU_015,0,4,0,0
2025-05-09,76,TOY_SKU_016,0,4,0,0
2025-05-09,42,TOY_SKU_017,0,4,0,0
2025-05-09,40,TOY_SKU_018,0,4,0,0
2025-05-09,58,TOY_SKU_019,0,4,0,0
2025-05-09,95,TOY_SKU_020,0,4,0,0
2025-05-09,51,TOY_SKU_021,0,4,0,0
2025-05-09,33,TOY_SKU_022,0,4,0,0
2025-05-09,83,TOY_SKU_023,0,4,0,0
2025-05-09,44,TOY_SKU_024,0,4,0,0
2025-05-09,78,TOY_SKU_025,0,4,0,0
2025-05-09,26,TOY_SKU_026,0,4,0,0
2025-05-09,42,TOY_SKU_027,0,4,0,0
2025-05-09,40,TOY_SKU_028,0,4,0,0
2025-05-09,106,TOY_SKU_029,0,4,0,0
2025-05-09,75,TOY_SKU_030,0,4,0,0
2025-05-09,75,TOY_SKU_031,0,4,0,0
2025-05-09,60,TOY_SKU_032,0,4,0,0
2025-05-09,86,TOY_SKU_033,0,4,0,0
2025-05-09,69,TOY_SKU_034,0,4,0,0
2025-05-09,36,TOY_SKU_035,0,4,0,0
2025-05-09,72,TOY_SKU_036,0,4,0,0
2025-05-09,21,TOY_SKU_037,0,4,0,0
2025-05-09,63,TOY_SKU_038,0,4,0,0
2025-05-09,25,TOY_SKU_039,0,4,0,0
2025-05-09,47,TOY_SKU_040,0,4,0,0
2025-05-09,79,TOY_SKU_041,0,4,0,0
2025-05-09,49,TOY_SKU_042,0,4,0,0
2025-05-09,53,TOY_SKU_043,0,4,0,0
2025-05-09,110,TOY_SKU_044,0,4,0,0
2025-05-09,88,TOY_SKU_045,0,4,0,0
2025-05-09,50,TOY_SKU_046,0,4,0,0
2025-05-09,72,TOY_SKU_047,0,4,0,0
2025-05-09,61,TOY_SKU_048,0,4,0,0
2025-05-09,78,TOY_SKU_049,0,4,0,0
2025-05-09,90,TOY_SKU_050,0,4,0,0
2025-05-10,179,TOY_SKU_001,1,5,0,0
2025-05-10,95,TOY_SKU_002,1,5,0,0
2025-05-10,201,TOY_SKU_003,1,5,0,0
2025-05-10,28,TOY_SKU_004,1,5,0,0
2025-05-10,112,TOY_SKU_005,1,5,0,0
2025-05-10,52,TOY_SKU_006,1,5,0,0
2025-05-10,190,TOY_SKU_007,1,5,0,0
2025-05-10,22,TOY_SKU_008,1,5,0,0
2025-05-10,79,TOY_SKU_009,1,5,0,0
2025-05-10,165,TOY_SKU_010,1,5,0,0
2025-05-10,109,TOY_SKU_011,1,5,0,0
2025-05-10,86,TOY_SKU_012,1,5,0,0
2025-05-10,284,TOY_SKU_013,1,5,0,0
2025-05-10,70,TOY_SKU_014,1,5,0,0
2025-05-10,201,TOY_SKU_015,1,5,0,0
2025-05-10,152,TOY_SKU_016,1,5,0,0
2025-05-10,83,TOY_SKU_017,1,5,0,0
2025-05-10,115,TOY_SKU_018,1,5,0,0
2025-05-10,208,TOY_SKU_019,1,5,0,0
2025-05-10,141,TOY_SKU_020,1,5,0,0
2025-05-10,105,TOY_SKU_021,1,5,0,0
2025-05-10,90,TOY_SKU_022,1,5,0,0
2025-05-10,172,TOY_SKU_023,1,5,0,0
2025-05-10,85,TOY_SKU_024,1,5,0,0
2025-05-10,225,TOY_SKU_025,1,5,0,0
2025-05-10,70,TOY_SKU_026,1,5,0,0
2025-05-10,76,TOY_SKU_027,1,5,0,0
2025-05-10,98,TOY_SKU_028,1,5,0,0
2025-05-10,284,TOY_SKU_029,1,5,0,0
2025-05-10,110,TOY_SKU_030,1,5,0,0
2025-05-10,124,TOY_SKU_031,1,5,0,0
2025-05-10,141,TOY_SKU_032,1,5,0,0
2025-05-10,159,TOY_SKU_033,1,5,0,0
2025-05-10,150,TOY_SKU_034,1,5,0,0
2025-05-10,60,TOY_SKU_035,1,5,0,0
2025-05-10,140,TOY_SKU_036,1,5,0,0
2025-05-10,62,TOY_SKU_037,1,5,0,0
2025-05-10,135,TOY_SKU_038,1,5,0,0
2025-05-10,92,TOY_SKU_039,1,5,0,0
2025-05-10,136,TOY_SKU_040,1,5,0,0
2025-05-10,138,TOY_SKU_041,1,5,0,0
2025-05-10,110,TOY_SKU_042,1,5,0,0
2025-05-10,116,TOY_SKU_043,1,5,0,0
2025-05-10,184,TOY_SKU_044,1,5,0,0
2025-05-10,294,TOY_SKU_045,1,5,0,0
2025-05-10,124,TOY_SKU_046,1,5,0,0
2025-05-10,268,TOY_SKU_047,1,5,0,0
2025-05-10,160,TOY_SKU_048,1,5,0,0
2025-05-10,135,TOY_SKU_049,1,5,0,0
2025-05-10,194,TOY_SKU_050,1,5,0,0
2025-05-11,205,TOY_SKU_001,1,6,0,0
2025-05-11,98,TOY_SKU_002,1,6,0,0
2025-05-11,183,TOY_SKU_003,1,6,0,0
2025-05-11,25,TOY_SKU_004,1,6,0,0
2025-05-11,99,TOY_SKU_005,1,6,0,0
2025-05-11,58,TOY_SKU_006,1,6,0,0
2025-05-11,203,TOY_SKU_007,1,6,0,0
2025-05-11,19,TOY_SKU_008,1,6,0,0
2025-05-11,75,TOY_SKU_009,1,6,0,0
2025-05-11,133,TOY_SKU_010,1,6,0,0
2025-05-11,110,TOY_SKU_011,1,6,0,0
2025-05-11,95,TOY_SKU_012,1,6,0,0
2025-05-11,315,TOY_SKU_013,1,6,0,0
2025-05-11,69,TOY_SKU_014,1,6,0,0
2025-05-11,207,TOY_SKU_015,1,6,0,0
2025-05-11,153,TOY_SKU_016,1,6,0,0
2025-05-11,92,TOY_SKU_017,1,6,0,0
2025-05-11,102,TOY_SKU_018,1,6,0,0
2025-05-11,169,TOY_SKU_019,1,6,0,0
2025-05-11,156,TOY_SKU_020,1,6,0,0
2025-05-11,122,TOY_SKU_021,1,6,0,0
2025-05-11,75,TOY_SKU_022,1,6,0,0
2025-05-11,229,TOY_SKU_023,1,6,0,0
2025-05-11,94,TOY_SKU_024,1,6,0,0
2025-05-11,287,TOY_SKU_025,1,6,0,0
2025-05-11,76,TOY_SKU_026,1,6,0,0
2025-05-11,76,TOY_SKU_027,1,6,0,0
2025-05-11,100,TOY_SKU_028,1,6,0,0
2025-05-11,285,TOY_SKU_029,1,6,0,0
2025-05-11,150,TOY_SKU_030,1,6,0,0
2025-05-11,128,TOY_SKU_031,1,6,0,0
2025-05-11,119,TOY_SKU_032,1,6,0,0
2025-05-11,162,TOY_SKU_033,1,6,0,0
2025-05-11,117,TOY_SKU_034,1,6,0,0
2025-05-11,88,TOY_SKU_035,1,6,0,0
2025-05-11,116,TOY_SKU_036,1,6,0,0
2025-05-11,76,TOY_SKU_037,1,6,0,0
2025-05-11,143,TOY_SKU_038,1,6,0,0
2025-05-11,82,TOY_SKU_039,1,6,0,0
2025-05-11,161,TOY_SKU_040,1,6,0,0
2025-05-11,142,TOY_SKU_041,1,6,0,0
2025-05-11,116,TOY_SKU_042,1,6,0,0
2025-05-11,116,TOY_SKU_043,1,6,0,0
2025-05-11,146,TOY_SKU_044,1,6,0,0
2025-05-11,292,TOY_SKU_045,1,6,0,0
2025-05-11,134,TOY_SKU_046,1,6,0,0
2025-05-11,201,TOY_SKU_047,1,6,0,0
2025-05-11,180,TOY_SKU_048,1,6,0,0
2025-05-11,182,TOY_SKU_049,1,6,0,0
2025-05-11,189,TOY_SKU_050,1,6,0,0
2025-05-12,80,TOY_SKU_001,0,0,0,0
2025-05-12,41,TOY_SKU_002,0,0,0,0
2025-05-12,77,TOY_SKU_003,0,0,0,0
2025-05-12,13,TOY_SKU_004,0,0,0,0
2025-05-12,35,TOY_SKU_005,0,0,0,0
2025-05-12,25,TOY_SKU_006,0,0,0,0
2025-05-12,88,TOY_SKU_007,0,0,0,0
2025-05-12,10,TOY_SKU_008,0,0,0,0
2025-05-12,36,TOY_SKU_009,0,0,0,0
2025-05-12,60,TOY_SKU_010,0,0,0,0
2025-05-12,64,TOY_SKU_011,0,0,0,0
2025-05-12,44,TOY_SKU_012,0,0,0,0
2025-05-12,113,TOY_SKU_013,0,0,0,0
2025-05-12,32,TOY_SKU_014,0,0,0,0
2025-05-12,78,TOY_SKU_015,0,0,0,0
2025-05-12,70,TOY_SKU_016,0,0,0,0
2025-05-12,37,TOY_SKU_017,0,0,0,0
2025-05-12,43,TOY_SKU_018,0,0,0,0
2025-05-12,62,TOY_SKU_019,0,0,0,0
2025-05-12,80,TOY_SKU_020,0,0,0,0
2025-05-12,53,TOY_SKU_021,0,0,0,0
2025-05-12,37,TOY_SKU_022,0,0,0,0
2025-05-12,74,TOY_SKU_023,0,0,0,0
2025-05-12,54,TOY_SKU_024,0,0,0,0
2025-05-12,80,TOY_SKU_025,0,0,0,0
2025-05-12,26,TOY_SKU_026,0,0,0,0
2025-05-12,31,TOY_SKU_027,0,0,0,0
2025-05-12,42,TOY_SKU_028,0,0,0,0
2025-05-12,79,TOY_SKU_029,0,0,0,0
2025-05-12,83,TOY_SKU_030,0,0,0,0
2025-05-12,64,TOY_SKU_031,0,0,0,0
2025-05-12,44,TOY_SKU_032,0,0,0,0
2025-05-12,85,TOY_SKU_033,0,0,0,0
2025-05-12,62,TOY_SKU_034,0,0,0,0
2025-05-12,30,TOY_SKU_035,0,0,0,0
2025-05-12,84,TOY_SKU_036,0,0,0,0
2025-05-12,23,TOY_SKU_037,0,0,0,0
2025-05-12,55,TOY_SKU_038,0,0,0,0
2025-05-12,31,TOY_SKU_039,0,0,0,0
2025-05-12,57,TOY_SKU_040,0,0,0,0
2025-05-12,77,TOY_SKU_041,0,0,0,0
2025-05-12,44,TOY_SKU_042,0,0,0,0
2025-05-12,62,TOY_SKU_043,0,0,0,0
2025-05-12,93,TOY_SKU_044,0,0,0,0
2025-05-12,81,TOY_SKU_045,0,0,0,0
2025-05-12,47,TOY_SKU_046,0,0,0,0
2025-05-12,83,TOY_SKU_047,0,0,0,0
2025-05-12,85,TOY_SKU_048,0,0,0,0
2025-05-12,82,TOY_SKU_049,0,0,0,0
2025-05-12,83,TOY_SKU_050,0,0,0,0
2025-05-13,96,TOY_SKU_001,0,1,0,0
2025-05-13,44,TOY_SKU_002,0,1,0,0
2025-05-13,66,TOY_SKU_003,0,1,0,0
2025-05-13,14,TOY_SKU_004,0,1,0,0
2025-05-13,40,TOY_SKU_005,0,1,0,0
2025-05-13,25,TOY_SKU_006,0,1,0,0
2025-05-13,77,TOY_SKU_007,0,1,0,0
2025-05-13,10,TOY_SKU_008,0,1,0,0
2025-05-13,33,TOY_SKU_009,0,1,0,0
2025-05-13,70,TOY_SKU_010,0,1,0,0
2025-05-13,49,TOY_SKU_011,0,1,0,0
2025-05-13,49,TOY_SKU_012,0,1,0,0
2025-05-13,86,TOY_SKU_013,0,1,0,0
2025-05-13,38,TOY_SKU_014,0,1,0,0
2025-05-13,90,TOY_SKU_015,0,1,0,0
2025-05-13,75,TOY_SKU_016,0,1,0,0
2025-05-13,46,TOY_SKU_017,0,1,0,0
2025-05-13,42,TOY_SKU_018,0,1,0,0
2025-05-13,78,TOY_SKU_019,0,1,0,0
2025-05-13,103,TOY_SKU_020,0,1,0,0
2025-05-13,49,TOY_SKU_021,0,1,0,0
2025-05-13,28,TOY_SKU_022,0,1,0,0
2025-05-13,76,TOY_SKU_023,0,1,0,0
2025-05-13,43,TOY_SKU_024,0,1,0,0
2025-05-13,106,TOY_SKU_025,0,1,0,0
2025-05-13,28,TOY_SKU_026,0,1,0,0
2025-05-13,42,TOY_SKU_027,0,1,0,0
2025-05-13,39,TOY_SKU_028,0,1,0,0
2025-05-13,82,TOY_SKU_029,0,1,0,0
2025-05-13,87,TOY_SKU_030,0,1,0,0
2025-05-13,58,TOY_SKU_031,0,1,0,0
2025-05-13,44,TOY_SKU_032,0,1,0,0
2025-05-13,66,TOY_SKU_033,0,1,0,0
2025-05-13,49,TOY_SKU_034,0,1,0,0
2025-05-13,31,TOY_SKU_035,0,1,0,0
2025-05-13,83,TOY_SKU_036,0,1,0,0
2025-05-13,26,TOY_SKU_037,0,1,0,0
2025-05-13,53,TOY_SKU_038,0,1,0,0
2025-05-13,31,TOY_SKU_039,0,1,0,0
2025-05-13,46,TOY_SKU_040,0,1,0,0
2025-05-13,80,TOY_SKU_041,0,1,0,0
2025-05-13,53,TOY_SKU_042,0,1,0,0
2025-05-13,58,TOY_SKU_043,0,1,0,0
2025-05-13,91,TOY_SKU_044,0,1,0,0
2025-05-13,97,TOY_SKU_045,0,1,0,0
2025-05-13,58,TOY_SKU_046,0,1,0,0
2025-05-13,93,TOY_SKU_047,0,1,0,0
2025-05-13,73,TOY_SKU_048,0,1,0,0
2025-05-13,87,TOY_SKU_049,0,1,0,0
2025-05-13,69,TOY_SKU_050,0,1,0,0
2025-05-14,77,TOY_SKU_001,0,2,0,0
2025-05-14,45,TOY_SKU_002,0,2,0,0
2025-05-14,68,TOY_SKU_003,0,2,0,0
2025-05-14,14,TOY_SKU_004,0,2,0,0
2025-05-14,43,TOY_SKU_005,0,2,0,0
2025-05-14,32,TOY_SKU_006,0,2,0,0
2025-05-14,81,TOY_SKU_007,0,2,0,0
2025-05-14,14,TOY_SKU_008,0,2,0,0
2025-05-14,42,TOY_SKU_009,0,2,0,0
2025-05-14,73,TOY_SKU_010,0,2,0,0
2025-05-14,48,TOY_SKU_011,0,2,0,0
2025-05-14,50,TOY_SKU_012,0,2,0,0
2025-05-14,104,TOY_SKU_013,0,2,0,0
2025-05-14,33,TOY_SKU_014,0,2,0,0
2025-05-14,96,TOY_SKU_015,0,2,0,0
2025-05-14,57,TOY_SKU_016,0,2,0,0
2025-05-14,44,TOY_SKU_017,0,2,0,0
2025-05-14,41,TOY_SKU_018,0,2,0,0
2025-05-14,79,TOY_SKU_019,0,2,0,0
2025-05-14,111,TOY_SKU_020,0,2,0,0
2025-05-14,54,TOY_SKU_021,0,2,0,0
2025-05-14,37,TOY_SKU_022,0,2,0,0
2025-05-14,105,TOY_SKU_023,0,2,0,0
2025-05-14,53,TOY_SKU_024,0,2,0,0
2025-05-14,111,TOY_SKU_025,0,2,0,0
2025-05-14,25,TOY_SKU_026,0,2,0,0
2025-05-14,44,TOY_SKU_027,0,2,0,0
2025-05-14,37,TOY_SKU_028,0,2,0,0
2025-05-14,92,TOY_SKU_029,0,2,0,0
2025-05-14,90,TOY_SKU_030,0,2,0,0
2025-05-14,52,TOY_SKU_031,0,2,0,0
2025-05-14,59,TOY_SKU_032,0,2,0,0
2025-05-14,77,TOY_SKU_033,0,2,0,0
2025-05-14,56,TOY_SKU_034,0,2,0,0
2025-05-14,33,TOY_SKU_035,0,2,0,0
2025-05-14,66,TOY_SKU_036,0,2,0,0
2025-05-14,28,TOY_SKU_037,0,2,0,0
2025-05-14,74,TOY_SKU_038,0,2,0,0
2025-05-14,28,TOY_SKU_039,0,2,0,0
2025-05-14,47,TOY_SKU_040,0,2,0,0
2025-05-14,58,TOY_SKU_041,0,2,0,0
2025-05-14,48,TOY_SKU_042,0,2,0,0
2025-05-14,71,TOY_SKU_043,0,2,0,0
2025-05-14,84,TOY_SKU_044,0,2,0,0
2025-05-14,80,TOY_SKU_045,0,2,0,0
2025-05-14,57,TOY_SKU_046,0,2,0,0
2025-05-14,75,TOY_SKU_047,0,2,0,0
2025-05-14,62,TOY_SKU_048,0,2,0,0
2025-05-14,98,TOY_SKU_049,0,2,0,0
2025-05-14,92,TOY_SKU_050,0,2,0,0
2025-05-15,101,TOY_SKU_001,0,3,0,0
2025-05-15,34,TOY_SKU_002,0,3,0,0
2025-05-15,81,TOY_SKU_003,0,3,0,0
2025-05-15,18,TOY_SKU_004,0,3,0,0
2025-05-15,38,TOY_SKU_005,0,3,0,0
2025-05-15,24,TOY_SKU_006,0,3,0,0
2025-05-15,88,TOY_SKU_007,0,3,0,0
2025-05-15,13,TOY_SKU_008,0,3,0,0
2025-05-15,34,TOY_SKU_009,0,3,0,0
2025-05-15,59,TOY_SKU_010,0,3,0,0
2025-05-15,50,TOY_SKU_011,0,3,0,0
2025-05-15,54,TOY_SKU_012,0,3,0,0
2025-05-15,107,TOY_SKU_013,0,3,0,0
2025-05-15,31,TOY_SKU_014,0,3,0,0
2025-05-15,80,TOY_SKU_015,0,3,0,0
2025-05-15,72,TOY_SKU_016,0,3,0,0
2025-05-15,42,TOY_SKU_017,0,3,0,0
2025-05-15,34,TOY_SKU_018,0,3,0,0
2025-05-15,72,TOY_SKU_019,0,3,0,0
2025-05-15,78,TOY_SKU_020,0,3,0,0
2025-05-15,45,TOY_SKU_021,0,3,0,0
2025-05-15,35,TOY_SKU_022,0,3,0,0
2025-05-15,74,TOY_SKU_023,0,3,0,0
2025-05-15,49,TOY_SKU_024,0,3,0,0
2025-05-15,103,TOY_SKU_025,0,3,0,0
2025-05-15,27,TOY_SKU_026,0,3,0,0
2025-05-15,31,TOY_SKU_027,0,3,0,0
2025-05-15,46,TOY_SKU_028,0,3,0,0
2025-05-15,106,TOY_SKU_029,0,3,0,0
2025-05-15,72,TOY_SKU_030,0,3,0,0
2025-05-15,54,TOY_SKU_031,0,3,0,0
2025-05-15,59,TOY_SKU_032,0,3,0,0
2025-05-15,75,TOY_SKU_033,0,3,0,0
2025-05-15,67,TOY_SKU_034,0,3,0,0
2025-05-15,34,TOY_SKU_035,0,3,0,0
2025-05-15,77,TOY_SKU_036,0,3,0,0
2025-05-15,27,TOY_SKU_037,0,3,0,0
2025-05-15,75,TOY_SKU_038,0,3,0,0
2025-05-15,23,TOY_SKU_039,0,3,0,0
2025-05-15,65,TOY_SKU_040,0,3,0,0
2025-05-15,67,TOY_SKU_041,0,3,0,0
2025-05-15,54,TOY_SKU_042,0,3,0,0
2025-05-15,55,TOY_SKU_043,0,3,0,0
2025-05-15,106,TOY_SKU_044,0,3,0,0
2025-05-15,99,TOY_SKU_045,0,3,0,0
2025-05-15,47,TOY_SKU_046,0,3,0,0
2025-05-15,84,TOY_SKU_047,0,3,0,0
2025-05-15,65,TOY_SKU_048,0,3,0,0
2025-05-15,103,TOY_SKU_049,0,3,0,0
2025-05-15,64,TOY_SKU_050,0,3,0,0
2025-05-16,93,TOY_SKU_001,0,4,0,0
2025-05-16,45,TOY_SKU_002,0,4,0,0
2025-05-16,77,TOY_SKU_003,0,4,0,0
2025-05-16,14,TOY_SKU_004,0,4,0,0
2025-05-16,48,TOY_SKU_005,0,4,0,0
2025-05-16,22,TOY_SKU_006,0,4,0,0
2025-05-16,80,TOY_SKU_007,0,4,0,0
2025-05-16,13,TOY_SKU_008,0,4,0,0
2025-05-16,35,TOY_SKU_009,0,4,0,0
2025-05-16,80,TOY_SKU_010,0,4,0,0
2025-05-16,57,TOY_SKU_011,0,4,0,0
2025-05-16,60,TOY_SKU_012,0,4,0,0
2025-05-16,92,TOY_SKU_013,0,4,0,0
2025-05-16,29,TOY_SKU_014,0,4,0,0
2025-05-16,74,TOY_SKU_015,0,4,0,0
2025-05-16,62,TOY_SKU_016,0,4,0,0
2025-05-16,41,TOY_SKU_017,0,4,0,0
2025-05-16,43,TOY_SKU_018,0,4,0,0
2025-05-16,60,TOY_SKU_019,0,4,0,0
2025-05-16,79,TOY_SKU_020,0,4,0,0
2025-05-16,56,TOY_SKU_021,0,4,0,0
2025-05-16,26,TOY_SKU_022,0,4,0,0
2025-05-16,94,TOY_SKU_023,0,4,0,0
2025-05-16,55,TOY_SKU_024,0,4,0,0
2025-05-16,105,TOY_SKU_025,0,4,0,0
2025-05-16,28,TOY_SKU_026,0,4,0,0
2025-05-16,30,TOY_SKU_027,0,4,0,0
2025-05-16,43,TOY_SKU_028,0,4,0,0
